sys_id,shelfmark,lib,catalog_title,work_id,cat,genre,author,work,mesirah,pages,p_test,p_part,p_cit,letters,best_cov,best_density,cls,tier
990051099340205171,Cambridge University Library Ms. T-S NS 254.22,CUL,"משנה תורה; ספרות הלכתית ופרשנות תלמודית; ספרות חז""ל. ; Moses b. Maimon, Rambam, Mishneh Torah: Tefillah ve-Birkat Kohanim 4:10 – 18 ; משה בן מימון, משנה תורה: תפילה וברכת כהנים ד:י – יח",M:Ytext270002,Maagarim,ספרות רבנית,משה בן מיימון (רמב״ם),"משנה תורה, ספר אהבה",,1,1,0,0,631,1.0,0.2195,testimony,
990053597980205171,"Adler, Elkan Nathan Ms. 3232.4",JTS,"כתאב אלשראיע [רמב""ם]. ; משה בן מימון, כתאב אלשראיע [רמב""ם]: מצות לא תעשה קצח – מצות לא תעשה רא; מצות לא תעשה רכ – מצות לא תעשה רכה",J:29-רמבם-ספר-המצוות,JA,ערבית יהודית,,"רמב""ם, ספר המצוות",,1,1,0,0,631,0.966,0.1972,testimony,
990051134060205171,Cambridge University Library Ms. T-S A 28.138,CUL,מקרא [טקסט]. ; Bible: Numbers 11:30 – 13:6 ; מקרא: במדבר יא:ל – יג:ו,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,1,1,0,0,630,1.0,0.1763,testimony,
990001663880205171,"Catalogue Halper, Philadelphia 67",Katz,מלון עברי-ערבי למקרא.,M:Ytext270001,Maagarim,ספרות רבנית,משה בן מיימון (רמב״ם),"משנה תורה, ספר המדע",,1,1,0,0,630,1.0,0.2334,testimony,
990053594730205171,"Adler, Elkan Nathan Ms. 3040.2",JTS,כתאב אלרד ואלדליל פי אלדין אלד'ליל. ; ספר הכוזרי,J:58-ריהל-ספר-הכוזרים,JA,ערבית יהודית,,"ריה""ל, ספר הכוזרים",,1,1,0,0,630,0.974,0.3089,testimony,
990051453290205171,Cambridge University Library Ms. T-S NS 92.7,CUL,פיוט;שירת חול. ; Piyyut ; פיוט,M:Ytext939023,Maagarim,פיוט ותפילה,פינחס הכהן בן יעקב מכפרא,פיוט מקרובה לפורים,,1,1,0,0,630,0.822,0.3455,testimony,
990051861280205171,Cambridge University Library Ms. T-S AS 50.85,CUL,מקרא [טקסט]. ; Jeremiah 9:8-15; 9:18-25,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,2,2,0,0,629,1.0,0.3145,testimony,
990053388430205171,MS heb. b.7/5,Oxford,מקרא [טקסט]. ; Bible: Genesis 7:17 – 9:10 ; מקרא: בראשית ז:יז – ט:י,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,1,1,0,0,629,0.737,0.177,testimony,
990001734430205171,Ms. Mittwoch 2,Birmingham,כי ילדתיני איש ריב.,M:Ytext788004,Maagarim,פיוט ותפילה,שמואל בר׳ הושענא,"יוצרות לשבתות השנה, במדבר",,2,2,0,0,629,0.505,0.1704,testimony,
990051106330205171,Cambridge University Library Ms. T-S NS 308.61,CUL,"ספרות הלכתית ופרשנות תלמודית; ספרות חז""ל; פירושי תלמוד בבלי. ; Halakhic Literature and Talmudic Commentaries ; האי בן שרירא גאון, פירוש לתלמוד: צז ע""ב – צח ע""א; האי בן שרירא גאון, פירושי תלמוד בבלי: שבת צה ע""ב – צו ע""א",M:Ytext404012,Maagarim,ספרות הגאונים,האיי גאון בר׳ שרירא,"פירושים לתלמוד, שבת",,1,1,0,0,629,0.618,0.3032,testimony,
990053407420205171,MS heb. d.42/9,Oxford,"פיוט. ; Piyyut: ""אלוהים יי אשר בכול משלו""אשרי מ' א' ד'""[מגן אברהם] (Qedushta): ""מה מאוד נעמה צדקה""[אל נא]""יד פתח לעני ורך""יד תוסיף""חונני דלים"" (Qedushta): ""כי מי יוכל להעשיר, את אשר מיסכנתה"" (Qedushta): ""אתה הוא ולא יתמו שנותיך"" (Qedushta): ""משביר ומוליד""אמנם כמעט רעתינו נתקררה""השמים מספרים""אז כשר אדון""אריגת אברי גולם""אחד חשק כפילת שנים"" (Qedushta): ""מי בשחק יערוך לו""[incomplete]""אדם משליך עצמו באמבטי רותח ובה אינו ממתין שעה אחת""[on the wonders connected with birth ; incomplete] ; פיוט: ""אלוהים יי אשר בכול משלו""אשרי מ' א' ד'""[מגן אברהם] (קדושתא): ""מה מאוד נעמה צדקה""[אל נא]""יד פתח לעני ורך""יד תוסיף""חונני דלים"" (קדושתא): ""כי מי יוכל להעשיר, את אשר מיסכנתה"" (קדושתא): ""אתה הוא ולא יתמו שנותיך"" (קדושתא): ""משביר ומוליד""אמנם כמעט רעתינו נתקררה""השמים מספרים""אז כשר אדון""אריגת אברי גולם""אחד חשק כפילת שנים"" (קדושתא): ""מי בשחק יערוך לו""[incomplete]""אדם משליך עצמו באמבטי רותח ובה אינו ממתין שעה אחת""[on the wonders connected with birth ; incomplete]",M:Ytext922001,Maagarim,פיוט ותפילה,יצחק החזן בן יוסף,קרובה בשבח הצדקה,,1,1,0,0,629,1.0,0.0853,testimony,
990051187310205171,Cambridge University Library Ms. T-S H 5.153,CUL,פיוט;תוספות של סידור;תפילה וברכות;תפילה מזדמנת. ; Occasional prayer: Baqqashot and Personal Prayers ; תפילה מזדמנת: בקשות ותפילות אישיות,M:Ytext795001,Maagarim,פיוט ותפילה,רב סעדיה גאון,בקשה א,,1,1,0,0,629,0.572,0.1558,testimony,
990053443030205171,Ms. heb. e. 51.13,Oxford,תלמוד בבלי [טקסט]. ; Talmud Bavli: Sukkah 1:6 – 5:52 ; תלמוד בבלי: סוכה א:ו – ה:נב,M:Ytext80017,Bavli,תלמוד ומדרש,מחבר לא ידוע,"תלמוד בבלי, סוכה",,1,1,0,0,629,1.0,0.0785,testimony,
990053385050205171,"Ms. 4391, fol. 43",JTS,,M:Ytext795004,Maagarim,פיוט ותפילה,רב סעדיה גאון,תוכחה,,1,1,0,0,629,1.0,0.3154,testimony,
990053048300205171,"Adler, Elkan Nathan Ms. 631.2",JTS,פיוט;תפילה וברכות. ; Liturgy and Brakhot ; תפילה וברכות,M:Ytext600011,Maagarim,פיוט ותפילה,אלעזר הקליר,שבעתות טל וגשם,"Oxford, Bodleian Library, f.37 (2707), 2-11, 15-16",1,1,0,0,629,1.0,0.2966,testimony,new?
990037565670205171,990037565670205171,?,מדרש לקח טוב (דברים לא:י-לא:יב).,M:Ytext270002,Maagarim,ספרות רבנית,משה בן מיימון (רמב״ם),"משנה תורה, ספר אהבה",,1,1,0,0,629,0.453,0.3259,testimony,
990051399040205171,Cambridge University Library Ms. T-S NS 27.61,CUL,Bible: Psalms 119:120 – 168 ; מקרא: תהילים קיט:קכ – קסח,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,1,1,0,0,629,1.0,0.1769,testimony,
990053948930205171,Ms. 4065.201-202,Strasbourg,מקרא [טקסט];תפסיר ערבי;תרגום אונקלוס.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,1,1,0,0,629,1.0,0.2235,testimony,
990001665930205171,Ms. Evr. Antonin B 717,RNL,נביאים (יחזקאל מו:טו-מב:טו).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,1,1,0,0,628,1.0,0.2455,testimony,
990051140900205171,Cambridge University Library Ms. T-S A 38.1,CUL,מקרא [טקסט]. ; Bible: Exodus 7:28 – 8:20; 25:6 – 18; 20 – 29 ; מקרא: שמות ז:כח – ח:כ; כה:ו – יח; כ – כט,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,1,1,0,0,628,1.0,0.1853,testimony,
990051348280205171,Cambridge University Library Ms. T-S Misc. 1.67,CUL,מקרא [טקסט]. ; Bible: Psalms 110:1 – 118:3 ; מקרא: תהילים קי:א – קיח:ג,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,1,1,0,0,628,0.725,0.2702,testimony,
990001445130205171,Ms. EVR II A 1063,RNL,תשבחות.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,1,1,0,0,628,0.901,0.1923,testimony,
990053595690205171,"Adler, Elkan Nathan Ms. 3097.2",JTS,"משנה תורה. ; Moses b. Maimon, Rambam, Mishneh Torah: Teshuvah 8:8 – 9:2 ; משה בן מימון, משנה תורה: תשובה ח:ח – ט:ב",M:Ytext270001,Maagarim,ספרות רבנית,משה בן מיימון (רמב״ם),"משנה תורה, ספר המדע",,1,1,0,0,628,0.702,0.3203,testimony,
990053443510205171,Ms. heb. e. 51.61,Oxford,תלמוד בבלי [טקסט]. ; Talmud Bavli: Sukkah 1:6 – 5:52 ; תלמוד בבלי: סוכה א:ו – ה:נב,M:Ytext80017,Bavli,תלמוד ומדרש,מחבר לא ידוע,"תלמוד בבלי, סוכה",,1,1,0,0,628,1.0,0.1969,testimony,
990051632950205171,Cambridge University Library Ms. T-S NS 266.150,CUL,,M:Ytext19000,Maagarim,תלמוד ומדרש,מחבר לא ידוע,סדר עולם רבה,,1,1,0,0,628,0.578,0.2137,testimony,
990051272920205171,Cambridge University Library Ms. T-S Ar. 26.37,CUL,פרשנות מקרא. ; Biblical Exegesis: Ecclesiastes 2:14 – 19 ; פרשנות מקרא: קהלת ב:יד – יט,J:19-ריצ-גיאת-קהלת-פירוש-ספר-הפרישות,JA,ערבית יהודית,,"רי""צ גיאת, קהלת פירוש (ספר הפרישות)",,1,1,0,0,627,0.854,0.2394,testimony,
990053571130205171,"Adler, Elkan Nathan Ms. 605.9",JTS,"משנה תורה. ; Moses b. Maimon, Rambam, Mishneh Torah: Shabbat 13 ; משה בן מימון, משנה תורה: שבת יג",M:Ytext270003,Maagarim,ספרות רבנית,משה בן מיימון (רמב״ם),"משנה תורה, ספר זמנים",,1,1,0,0,627,1.0,0.1688,testimony,
990051395530205171,Cambridge University Library Ms. T-S NS 26.86,CUL,גלוסאר לפיוט. ; דפוס. גלוסר לפיוטים ליום הכיפור מתוך מחזור.,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,1,1,0,0,627,1.0,0.1962,testimony,
990001590290205171,Ms. EVR II C 672,RNL,"תורה (שמות, קטעים).",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,1,1,0,0,627,1.0,0.1164,testimony,
990053419890205171,MS heb. d.64/89,Oxford,"פירושי תלמוד בבלי. ; Talmudic Commentaries: Berakhot 2 a; 5 b ; פירושי תלמוד: ברכות ב ע""א; ה ע""ב",M:Ytext306001,Maagarim,ספרות הגאונים,מחבר לא ידוע,"פירושי גאונים וקדמונים לתלמוד, ברכות פרק א (גינצבורג 362 ועוד)",,1,1,0,0,627,1.0,0.1153,testimony,
990051482910205171,Cambridge University Library Ms. T-S NS 122.39,CUL,"סדרי ברכות (ברכות הנהנין, השבח, המצוות);פיוט;תפילה וברכות;תפילות קבע. ; Brakhot: Grace after meals ; סדרי ברכות: ברכת המזון",M:Ytext71008,Maagarim,פיוט ותפילה,מחבר לא ידוע,ברכת המזון,,2,1,1,0,626,0.887,0.2436,testimony,
990000555850205171,Ms. Evr. Antonin B 1121,RNL,מסכת דרך ארץ זעירא : ; פרק א-ב.,M:Ytext621000,Maagarim,תלמוד ומדרש,מחבר לא ידוע,מסכת דרך ארץ זוטא,,1,1,0,0,626,1.0,0.1948,testimony,
990051150940205171,Cambridge University Library Ms. T-S C 1.63,CUL,"מדרש. ; Midrash ; מדרש משלי, מהדורה אחרת (?)",M:Ytext797000,Maagarim,תלמוד ומדרש,מחבר לא ידוע,"קטעי מדרש, משלי(؟)","Cambridge, University Library, T-S Collection, C 1, 63",1,1,0,0,626,0.548,0.1284,testimony,self?
990053365050205171,"Ms. Lutzki 595, fol. 19",JTS,מקרא [טקסט].,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,1,1,0,0,626,0.992,0.1702,testimony,
990051652090205171,Cambridge University Library Ms. T-S NS 275.46,CUL,פיוט;שירת חול. ; Piyyut ; פיוט,M:Ytext557004,Maagarim,פיוט ותפילה,יהודה,קרובה לשבועות,,1,1,0,0,626,0.998,0.1502,testimony,
990001666020205171,Ms. Evr. Antonin B 725,RNL,"תורה (במדבר ח:יד-י:יח, יא:טז-יא:כא).",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,1,1,0,0,626,0.593,0.2448,testimony,
990053432520205171,MS heb. e.37/66,Oxford,"פיוט;תפילות קבע. ; Piyyut (Yom Ha-Kippurim) (Yom Ha-Kippurim): ""תקפך על כל אלים""ימלוך אדיר ברום גבוהים"" (Yom Ha-Kippurim): ""אדפוק בצהרים פתח""אלהים יה מקדם: ואין לנגדו תמונה"" ; פיוט (יום הכיפורים) (יום הכיפורים): ""תקפך על כל אלים""ימלוך אדיר ברום גבוהים"" (יום הכיפורים): ""אדפוק בצהרים פתח""אלהים יה מקדם: ואין לנגדו תמונה""",M:Ytext952016,Maagarim,פיוט ותפילה,רב סעדיה גאון,סדר עבודה ליום הכיפורים,,2,2,0,0,626,1.0,0.1867,testimony,
990051468700205171,Cambridge University Library Ms. T-S NS 110.33,CUL,פיוט. ; Piyyut,M:Ytext937004,Maagarim,פיוט ותפילה,יהודה,"קרובות לשבתות השנה, במדבר","Cambridge, University Library, T-S Collection, 8H 18, 12; Cambridge, University Library, T-S Collection, AS, 62, 70; Cambridge, University Library, T-S Collection, AS, 62, 77",1,1,0,0,626,1.0,0.2102,testimony,new?
990053866600205171,"Moss. III,245.2",Mosseri,"מקרא ותרגומים;תפסיר רס""ג. ; Sa'adya's translation of Genesis 20:8-21:14.",J:36-רסג-בראשית-תרגום-תפסיר-תורה,JA,ערבית יהודית,,"רס""ג, בראשית תרגום (תפסיר תורה)",,1,1,0,0,626,0.981,0.3329,testimony,
990001525300205171,Ms. EVR ARAB I 416,RNL,"אלמקדמאת (דברים, פרשת עקב).",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,1,1,0,0,626,0.453,0.2302,testimony,
990051148860205171,Cambridge University Library Ms. T-S B 14.109,CUL,הפטרות;מקרא [טקסט]. ; Bible: II Kings 23:21 – 24; Ezechiel 36:37 – 37:14; Isaiah 10:32 – 12:6; Ezechiel 1:1 – 28; 2:2; 3:12; Habakkuk 2:20 – 3:2; 3:4 – 10; 3:14 – 19 ; מקרא: מלכים ב כג:כא – כד; יחזקאל לו:לז – לז:יד; ישעיהו י:לב – יב:ו; יחזקאל א:א – כח; ב:ב; ג:יב; חבקוק ב:כ – ג:ב; ג:ד – י; ג:יד – יט,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,1,1,0,0,626,1.0,0.2477,testimony,
990053431520205171,MS heb. e.36/35,Oxford,"פיוט. ; Piyyut (Qedushta for Shemini Atzeret): ""וארץ אשר מארצות מוכשרות בזבת""באילים יאמירוהו בברקים""אזכיר סלה זכרון מעשים""פרה אימרה קשה מכל ניחוחי""אתה נמתה לרחומך. אנכי ארד עמך""[incomplete] ; פיוט (קדושתא לשמיני עצרת): ""וארץ אשר מארצות מוכשרות בזבת""באילים יאמירוהו בברקים""אזכיר סלה זכרון מעשים""פרה אימרה קשה מכל ניחוחי""אתה נמתה לרחומך. אנכי ארד עמך""[incomplete]",M:Ytext600013,Maagarim,פיוט ותפילה,אלעזר הקליר,שבעתות לארבע פרשיות,,1,1,0,0,626,0.885,0.2898,testimony,
990053627130205171,MS heb. d.56/32,Oxford,"פרשנות מקרא;תפסיר ערבי. ; Saadiah b. Joseph al-Fayyumi (Saadiah Gaon), Arabic Tafsir: Job 16:1 – 16; 27:5 – 28:18 ; סעדיה בן יוסף גאון, תפסיר ערבי: איוב טז:א – טז; כז:ה – כח:יח",J:03-רסג-איוב-תרגום-ספר-הצידוק,JA,ערבית יהודית,,"רס""ג, איוב: תרגום (ספר הצידוק)",,1,1,0,0,625,0.781,0.2994,testimony,
990001590480205171,Ms. EVR II C 695,RNL,"נביאים (שמואל ב, קטעים).",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,1,1,0,0,625,1.0,0.1892,testimony,
990053417050205171,MS heb. d.61/15,Oxford,מדרש מאוחר ודרשות;תפילות קבע. ; מדרש לדברים,M:Ytext773000,Maagarim,תלמוד ומדרש,מחבר לא ידוע,תנחומא,,1,1,0,0,625,0.998,0.3056,testimony,
990051998510205171,Cambridge University Library Ms. T-S AS 97.17,CUL,משנה תורה.,M:Ytext270004,Maagarim,ספרות רבנית,משה בן מיימון (רמב״ם),"משנה תורה, ספר נשים",,1,1,0,0,625,0.97,0.2382,testimony,
990001570410205171,Ms. EVR II B 495,RNL,"תורה (שמות לג-לו, קטעים).",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,1,1,0,0,625,1.0,0.1857,testimony,
990051205390205171,Cambridge University Library Ms. T-S K 6.21,CUL,תוכחה לצום גדליה.,M:Ytext571001,Maagarim,פיוט ותפילה,יהודה בן אפרים,תוכחה לצום גדליה,,1,1,0,0,625,1.0,0.3056,testimony,
990038424120205171,Cambridge University Library Ms. T-S Misc. 35.28,CUL,אגרת בעניין חורבן קהילות בארץ ישראל.,M:Ytext301005,Maagarim,איגרות,מחבר לא ידוע,איגרת בעניין חורבן קהילות בארץ ישראל,"Cambridge, University Library, T-S Collection, Misc. 35, 28",1,1,0,0,625,0.992,0.2493,testimony,self?
990051449210205171,Cambridge University Library Ms. T-S NS 86.83,CUL,,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,1,1,0,0,625,1.0,0.1936,testimony,
990001019920205171,"Adler, Elkan Nathan Ms. 2695",JTS,"תנ""ך (קטעים).",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,2,2,0,0,625,0.924,0.2189,testimony,
990051680940205171,Cambridge University Library Ms. T-S NS 294.164,CUL,Liturgical additions:; Other ; תוספות של סידור: מזמורים לאחר הדלקת נר חנוכה; אחר,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,2,1,1,0,625,0.565,0.1907,testimony,
990051375290205171,Cambridge University Library Ms. T-S Misc. 27.3b,CUL,"פיוט;תפילה וברכות;תפילות קבע. ; Common Prayers, Piyyut ; תפילה וברכות",M:Ytext963003,Maagarim,פיוט ותפילה,דוסא החזן ומשפחתו,יוצרות,,1,1,0,0,625,1.0,0.1397,testimony,
990001333060205171,Ms. 1865a,Schoeyen,יוצר לראש השנה (קטע).,M:Ytext600004,Maagarim,פיוט ותפילה,אלעזר הקליר,קדושתות לראש השנה,,1,1,0,0,625,1.0,0.1484,testimony,
990051153600205171,Cambridge University Library Ms. T-S C 5.7,CUL,מדרש;ספרא. ; Sifra: 18:8 – 19:4[0]; 59:31 – 14:32[0]; 19:4 – 20:1[0]; 15:33 – 34:34[0] ; ספרא: יח:8 – יט:4[0]; נט:31 – יד:32[0]; יט:4 – כ:1[0]; טו:33 – לד:34[0],M:Ytext18000,Maagarim,תלמוד ומדרש,מחבר לא ידוע,ספרא,,1,1,0,0,624,0.691,0.3081,testimony,
990001582030205171,Ms. EVR II B 1435,RNL,נביאים (יהושע כב:ז-כב:כד).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,1,1,0,0,624,0.969,0.0972,testimony,
990053435930205171,MS heb. e.39/172,Oxford,"פיוט. ; Piyyut (Yotzer): ""אז בראות דוד מלאך יי נצב בין מרומים להדומים""[for חיי שרה; beg. with end of מאורות] (Yotzer): ""אורים שנים אספו נגהם"" (Yotzer): ""יום זה ברכות יצחק"" (Yotzer): ""משא אלהים ותוכחותיו אזכרה"" (Yotzer): ""אשל המושך חכמה כנחל הנובע""יום זה אזכור אמרתך""אנכי אלוה האדיר אתוץ ואין מקומם""אביר בחנותו במחנים""יום יום אחדש ברכה; אמר הרביעי ליראי אלהים אצפצף מטפי ולא אדום"" (Yotzer): ""אלוף התעודה המסלסל חק ומשפט"" (Yotzer): ""יום זה אזכרה את מקרה בכור שור"" (Yotzer): ""אמר הנביא מאמר ומאמר גם מאמר יסובבנו"" (Yotzer): ""אני היום מספר עלילות שוכן מרומים"" (Yotzer): ""את חטאי אני מזכיר היום אשר חטאתי בעתותי""[זולת משפטים] (Yotzer): ""וידבר אמיץ המנחיל חמשה"" (Yotzer): ""אגור ההיה זר נבוניי""אומן צוה אל רם על כל אל"" (Yotzer): ""אני ציויתי לכונן שבעה מקדשים לבדי"" (Yotzer): ""יום זה אזכרה רצונך""אני היום את חקיך אשמור בפרשת שקלים"" (Yotzer): ""אז בהיחדל מלכות בית דוד מכל מחוז"" (Yotzer): ""אומן ברדתו לארבעים מאת מושיע וגואל"" (Yotzer): ""אסירי פרך בהתעתקם מכור עבדות לפדות"" (Yotzer): ""אלהים הרבה חזון במהלליו ומכלוליו""[incomplete; ends with מ] ; פיוט (יוצר): ""אז בראות דוד מלאך יי נצב בין מרומים להדומים""[for חיי שרה; beg. with end of מאורות] (יוצר): ""אורים שנים אספו נגהם"" (יוצר): ""יום זה ברכות יצחק"" (יוצר): ""משא אלהים ותוכחותיו אזכרה"" (יוצר): ""אשל המושך חכמה כנחל הנובע""יום זה אזכור אמרתך""אנכי אלוה האדיר אתוץ ואין מקומם""אביר בחנותו במחנים""יום יום אחדש ברכה; אמר הרביעי ליראי אלהים אצפצף מטפי ולא אדום"" (יוצר): ""אלוף התעודה המסלסל חק ומשפט"" (יוצר): ""יום זה אזכרה את מקרה בכור שור"" (יוצר): ""אמר הנביא מאמר ומאמר גם מאמר יסובבנו"" (יוצר): ""אני היום מספר עלילות שוכן מרומים"" (יוצר): ""את חטאי אני מזכיר היום אשר חטאתי בעתותי""[זולת משפטים] (יוצר): ""וידבר אמיץ המנחיל חמשה"" (יוצר): ""אגור ההיה זר נבוניי""אומן צוה אל רם על כל אל"" (יוצר): ""אני ציויתי לכונן שבעה מקדשים לבדי"" (יוצר): ""יום זה אזכרה רצונך""אני היום את חקיך אשמור בפרשת שקלים"" (יוצר): ""אז בהיחדל מלכות בית דוד מכל מחוז"" (יוצר): ""אומן ברדתו לארבעים מאת מושיע וגואל"" (יוצר): ""אסירי פרך בהתעתקם מכור עבדות לפדות"" (יוצר): ""אלהים הרבה חזון במהלליו ומכלוליו""[incomplete; ends with מ]",M:Ytext991006,Maagarim,שירת ספרד,יוסף בן אביתור,יוצרות לארבע פרשיות,,1,1,0,0,624,1.0,0.0897,testimony,
